Model,MDO3024
Firmware Version,1.20

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,1e-05,,
Horizontal Delay,4.01e-05,,
Sample Interval,1e-08,,
Record Length,10000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,10,1,10
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,0.2,0.02,2
Vertical Position,0,0,0
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH3
2.489000e-05,0.448,0,0
2.490000e-05,0.44,0,0.08
2.491000e-05,0.44,0,0
2.492000e-05,0.44,0,0
2.493000e-05,0.44,0,0
2.494000e-05,0.432,0.0008,0
2.495000e-05,0.44,0,0.08
2.496000e-05,0.44,0,0
2.497000e-05,0.44,0,0
2.498000e-05,0.448,0,0
2.499000e-05,0.432,0,0
2.500000e-05,0.432,0,0
2.501000e-05,0.44,0,0.08
2.502000e-05,0.432,0,0
2.503000e-05,0.44,0,0
2.504000e-05,0.432,0,0
2.505000e-05,0.448,0,0
2.506000e-05,0.44,0,0
2.507000e-05,0.44,0,0
2.508000e-05,0.448,0,0
2.509000e-05,0.448,0,0
2.510000e-05,0.44,0,0
2.511000e-05,0.432,0,0
2.512000e-05,0.44,0,0.08
2.513000e-05,0.432,0,0.08
2.514000e-05,0.44,0,0
2.515000e-05,0.44,0,0
2.516000e-05,0.44,0,0
2.517000e-05,0.44,0,0
2.518000e-05,0.432,0,0.08
2.519000e-05,0.44,0.0008,0
2.520000e-05,0.44,0,0
2.521000e-05,0.448,0,0
2.522000e-05,0.448,0,0
2.523000e-05,0.432,0,0
2.524000e-05,0.44,0,0
2.525000e-05,0.432,0,0
2.526000e-05,0.432,0,0
2.527000e-05,0.44,0,0
2.528000e-05,0.432,0,0
2.529000e-05,0.44,0,0
2.530000e-05,0.44,-0.0008,0
2.531000e-05,0.44,0,0
2.532000e-05,0.44,0,0
2.533000e-05,0.44,0,0
2.534000e-05,0.432,0,0
2.535000e-05,0.44,0,0
2.536000e-05,0.44,0,0
2.537000e-05,0.432,0,0
2.538000e-05,0.432,0,0
2.539000e-05,0.44,0,0
2.540000e-05,0.432,0,0
2.541000e-05,0.44,0,0
2.542000e-05,0.44,0,0
2.543000e-05,0.432,0,0
2.544000e-05,0.448,0,0
2.545000e-05,0.44,0,0
2.546000e-05,0.44,0,0
2.547000e-05,0.44,0,0
2.548000e-05,0.44,0,0
2.549000e-05,0.448,0,0
2.550000e-05,0.432,0,0
2.551000e-05,0.44,0,0.08
2.552000e-05,0.448,0.0008,0
2.553000e-05,0.44,0,0
2.554000e-05,0.44,-0.0008,0
2.555000e-05,0.432,0,0
2.556000e-05,0.432,0,0
2.557000e-05,0.432,0,0
2.558000e-05,0.44,0,0
2.559000e-05,0.432,0,0
2.560000e-05,0.44,0,0
2.561000e-05,0.432,-0.0008,0
2.562000e-05,0.44,0,0
2.563000e-05,0.432,0,0
2.564000e-05,0.424,0,0.08
2.565000e-05,0.432,0,0.08
2.566000e-05,0.44,0,0
2.567000e-05,0.44,0,0
2.568000e-05,0.432,0,0
2.569000e-05,0.44,0.0008,0.08
2.570000e-05,0.448,0,0
2.571000e-05,0.44,0,0
2.572000e-05,0.44,0,0
2.573000e-05,0.432,0,0
2.574000e-05,0.44,0,0
2.575000e-05,0.44,0,0.08
2.576000e-05,0.44,0,0.08
2.577000e-05,0.432,0,0
2.578000e-05,0.448,0.0008,0
2.579000e-05,0.424,0,0
2.580000e-05,0.44,0,0
2.581000e-05,0.432,0.0008,0
2.582000e-05,0.44,-0.0008,0
2.583000e-05,0.432,0,0.08
2.584000e-05,0.44,0,0
2.585000e-05,0.432,0,0
2.586000e-05,0.432,-0.0008,0
2.587000e-05,0.44,0,0.08
2.588000e-05,0.44,0,0.08
2.589000e-05,0.44,0,0
2.590000e-05,0.432,0,0
2.591000e-05,0.44,0,0
2.592000e-05,0.44,0,0
2.593000e-05,0.432,0,0
2.594000e-05,0.448,0.0008,0
2.595000e-05,0.44,0,0
2.596000e-05,0.44,0,0.08
2.597000e-05,0.432,0,0
2.598000e-05,0.424,0,0
2.599000e-05,0.432,0,0
2.600000e-05,0.44,0,0
2.601000e-05,0.448,0,0
2.602000e-05,0.432,0,0
2.603000e-05,0.432,0,0
2.604000e-05,0.432,0,0
2.605000e-05,0.432,0,0
2.606000e-05,0.44,0,0
2.607000e-05,0.44,0,0
2.608000e-05,0.44,0,0
2.609000e-05,0.432,0,0
2.610000e-05,0.44,0,0.08
2.611000e-05,0.44,0.0008,0
2.612000e-05,0.448,0,0.08
2.613000e-05,0.44,-0.0008,0
2.614000e-05,0.44,0,0
2.615000e-05,0.432,0,0
2.616000e-05,0.432,0,0
2.617000e-05,0.44,0,0
2.618000e-05,0.448,0,0
2.619000e-05,0.432,0,0
2.620000e-05,0.44,0,0
2.621000e-05,0.432,0,0
2.622000e-05,0.432,0,0
2.623000e-05,0.432,0,0
2.624000e-05,0.432,0,0
2.625000e-05,0.44,0,0
2.626000e-05,0.44,0,0
2.627000e-05,0.432,0,0
2.628000e-05,0.432,0,0
2.629000e-05,0.44,0,0.08
2.630000e-05,0.432,0.0008,0
2.631000e-05,0.432,0,0
2.632000e-05,0.432,0,0.08
2.633000e-05,0.44,0,0
2.634000e-05,0.432,0,0.08
2.635000e-05,0.44,0,0
2.636000e-05,0.44,0,0
2.637000e-05,0.432,0,0
2.638000e-05,0.44,0,0
2.639000e-05,0.424,0,0
2.640000e-05,0.432,0,0
2.641000e-05,0.432,0,0
2.642000e-05,0.432,0,0.08
2.643000e-05,0.44,0,0
2.644000e-05,0.44,0,0
2.645000e-05,0.432,0,0
2.646000e-05,0.44,0,0
2.647000e-05,0.432,0,0
2.648000e-05,0.432,0,0
2.649000e-05,0.44,0,0
2.650000e-05,0.432,0,0
2.651000e-05,0.424,0,0
2.652000e-05,0.432,0,0
2.653000e-05,0.432,0,0
2.654000e-05,0.44,0,0
2.655000e-05,0.432,0,0
2.656000e-05,0.44,0,0
2.657000e-05,0.432,0,0
2.658000e-05,0.44,0,0.08
2.659000e-05,0.432,0,0
2.660000e-05,0.44,0,0
2.661000e-05,0.44,0,0
2.662000e-05,0.44,0,0.08
2.663000e-05,0.432,0,0
2.664000e-05,0.44,0,0
2.665000e-05,0.432,-0.0008,0.08
2.666000e-05,0.44,0,0
2.667000e-05,0.432,0,0
2.668000e-05,0.432,0,0
2.669000e-05,0.448,-0.0008,0
2.670000e-05,0.44,0,0
2.671000e-05,0.432,0,0
2.672000e-05,0.424,0,0
2.673000e-05,0.432,-0.0008,0
2.674000e-05,0.44,-0.0008,0.08
2.675000e-05,0.448,0,0
2.676000e-05,0.44,0.0008,0
2.677000e-05,0.432,0,0.08
2.678000e-05,0.432,0,0
2.679000e-05,0.44,0,0
2.680000e-05,0.432,0,0
2.681000e-05,0.432,0,0
2.682000e-05,0.432,0,0
2.683000e-05,0.432,0,0
2.684000e-05,0.448,0,0
2.685000e-05,0.432,0,0
2.686000e-05,0.44,0,0
2.687000e-05,0.44,0,0
2.688000e-05,0.44,0,0
2.689000e-05,0.44,0,0
2.690000e-05,0.44,0,0
2.691000e-05,0.44,0,0
2.692000e-05,0.44,0,0
2.693000e-05,0.432,0,0
2.694000e-05,0.432,0,0
2.695000e-05,0.432,0,0
2.696000e-05,0.432,0,0
2.697000e-05,0.432,0,0.08
2.698000e-05,0.432,0,0
2.699000e-05,0.432,0,0.08
2.700000e-05,0.44,0,0
2.701000e-05,0.44,0,0.08
2.702000e-05,0.44,0,0
2.703000e-05,0.432,0,0
2.704000e-05,0.44,0,0
2.705000e-05,0.432,0,0
2.706000e-05,0.432,0,0
2.707000e-05,0.44,0,0
2.708000e-05,0.432,0,0
2.709000e-05,0.432,0,0
2.710000e-05,0.44,0.0008,0
2.711000e-05,0.44,0,0
2.712000e-05,0.44,0,0
2.713000e-05,0.432,0,0
2.714000e-05,0.44,0,0
2.715000e-05,0.432,0,0
2.716000e-05,0.44,0,0
2.717000e-05,0.432,0,0
2.718000e-05,0.432,0,0
2.719000e-05,0.424,0,0.08
2.720000e-05,0.432,0,0
2.721000e-05,0.448,0,0.08
2.722000e-05,0.44,0,0.08
2.723000e-05,0.44,0,0
2.724000e-05,0.44,0,0
2.725000e-05,0.424,0,0
2.726000e-05,0.424,0,0
2.727000e-05,0.44,0,0
2.728000e-05,0.432,0,0
2.729000e-05,0.432,0,0
2.730000e-05,0.432,0,0
2.731000e-05,0.44,0,0
2.732000e-05,0.432,0,0.08
2.733000e-05,0.424,0,0
2.734000e-05,0.432,0.0008,0
2.735000e-05,0.432,0,0
2.736000e-05,0.44,0,0
2.737000e-05,0.432,0,0
2.738000e-05,0.432,0,0
2.739000e-05,0.432,0,0
2.740000e-05,0.44,0,0
2.741000e-05,0.432,0.0008,0
2.742000e-05,0.432,0,0
2.743000e-05,0.432,0,0
2.744000e-05,0.424,0,0
2.745000e-05,0.432,-0.0008,0
2.746000e-05,0.432,0,0
2.747000e-05,0.44,0,0
2.748000e-05,0.432,0,0
2.749000e-05,0.44,0,0
2.750000e-05,0.44,0,0
2.751000e-05,0.432,0,0.08
2.752000e-05,0.432,-0.0008,0
2.753000e-05,0.432,0,0
2.754000e-05,0.44,0,0
2.755000e-05,0.432,0,0
2.756000e-05,0.44,0,0
2.757000e-05,0.432,0,0
2.758000e-05,0.44,0,0
2.759000e-05,0.432,0,0
2.760000e-05,0.432,0,0
2.761000e-05,0.44,0,0
2.762000e-05,0.424,0,0.08
2.763000e-05,0.432,0,0
2.764000e-05,0.44,0,0
2.765000e-05,0.432,0,0
2.766000e-05,0.44,0,0
2.767000e-05,0.432,0,0
2.768000e-05,0.432,0,0
2.769000e-05,0.432,0,0
2.770000e-05,0.432,0.0008,0
2.771000e-05,0.44,0,0
2.772000e-05,0.432,0,0
2.773000e-05,0.432,0,0
2.774000e-05,0.432,-0.0008,0
2.775000e-05,0.424,0,0
2.776000e-05,0.432,0,0
2.777000e-05,0.432,0,0
2.778000e-05,0.432,0,0
2.779000e-05,0.424,0.0008,0
2.780000e-05,0.432,0,0
2.781000e-05,0.44,0,0
2.782000e-05,0.424,0,0
2.783000e-05,0.432,0,0
2.784000e-05,0.432,0,0
2.785000e-05,0.424,0,0
2.786000e-05,0.44,0,0
2.787000e-05,0.432,0,0.08
2.788000e-05,0.432,0,0
2.789000e-05,0.432,0,0.08
2.790000e-05,0.432,0,0.08
2.791000e-05,0.424,0,0.08
2.792000e-05,0.432,0,0
2.793000e-05,0.44,0,0
2.794000e-05,0.432,0,0
2.795000e-05,0.432,0,0.08
2.796000e-05,0.44,0,0
2.797000e-05,0.432,0,0
2.798000e-05,0.44,0,0
2.799000e-05,0.424,0,0
2.800000e-05,0.44,0,0
2.801000e-05,0.432,0,0
2.802000e-05,0.432,0,0
2.803000e-05,0.432,0,0.08
2.804000e-05,0.44,0,0
2.805000e-05,0.424,0,0
2.806000e-05,0.432,0,0.08
2.807000e-05,0.424,0,0
2.808000e-05,0.44,0,0
2.809000e-05,0.432,0,-0.08
2.810000e-05,0.432,0,0
2.811000e-05,0.432,0,0
2.812000e-05,0.432,0,0
2.813000e-05,0.432,0.0008,0
2.814000e-05,0.44,0,0
2.815000e-05,0.432,0,0
2.816000e-05,0.432,0,0
2.817000e-05,0.432,0,0
2.818000e-05,0.432,0,0
2.819000e-05,0.424,0,0
2.820000e-05,0.432,0.0008,0
2.821000e-05,0.432,0,0
2.822000e-05,0.432,0,0
2.823000e-05,0.424,0.0008,0
2.824000e-05,0.424,-0.0008,0
2.825000e-05,0.432,-0.0008,0
2.826000e-05,0.432,0,0
2.827000e-05,0.432,0,0
2.828000e-05,0.44,0,-0.08
2.829000e-05,0.432,0,0
2.830000e-05,0.424,0,0
2.831000e-05,0.432,0,0
2.832000e-05,0.432,0,0
2.833000e-05,0.432,0.0008,0
2.834000e-05,0.424,0,0
2.835000e-05,0.424,0,0
2.836000e-05,0.44,0,0
2.837000e-05,0.44,0.0008,0
2.838000e-05,0.432,0,0
2.839000e-05,0.432,0,0.08
2.840000e-05,0.432,0,0
2.841000e-05,0.432,0,0.08
2.842000e-05,0.432,0,0
2.843000e-05,0.432,0,0
2.844000e-05,0.432,0,0
2.845000e-05,0.432,0,0
2.846000e-05,0.432,0,0
2.847000e-05,0.432,0,0
2.848000e-05,0.432,0,0
2.849000e-05,0.432,0,0.08
2.850000e-05,0.432,0,0
2.851000e-05,0.424,0,0
2.852000e-05,0.432,0,0
2.853000e-05,0.424,0,0
2.854000e-05,0.44,0,0
2.855000e-05,0.432,0,0
2.856000e-05,0.432,0,0
2.857000e-05,0.432,0,0
2.858000e-05,0.44,0,0.08
2.859000e-05,0.432,0,0
2.860000e-05,0.424,0,0
2.861000e-05,0.424,0,0
2.862000e-05,0.44,0,0
2.863000e-05,0.424,0,0
2.864000e-05,0.424,0,0
2.865000e-05,0.432,0,0
2.866000e-05,0.432,0,0
2.867000e-05,0.424,0,0
2.868000e-05,0.432,0,0
2.869000e-05,0.424,0,0
2.870000e-05,0.432,0,0
2.871000e-05,0.424,0,0
2.872000e-05,0.432,0,0
2.873000e-05,0.424,0,0
2.874000e-05,0.448,0,0
2.875000e-05,0.424,0,0
2.876000e-05,0.424,0,0
2.877000e-05,0.424,0,0
2.878000e-05,0.432,0,0
2.879000e-05,0.44,0,0
2.880000e-05,0.432,0,0.08
2.881000e-05,0.432,0,0
2.882000e-05,0.424,0,0
2.883000e-05,0.432,0,0
2.884000e-05,0.424,0,0
2.885000e-05,0.432,0,0
2.886000e-05,0.432,0,0
2.887000e-05,0.424,0,0
2.888000e-05,0.424,0,0.08
2.889000e-05,0.432,0,0
2.890000e-05,0.432,0,0
2.891000e-05,0.432,0,0
2.892000e-05,0.424,0,0
2.893000e-05,0.432,0,0
2.894000e-05,0.424,-0.0008,0
2.895000e-05,0.432,0,0
2.896000e-05,0.432,0,0
2.897000e-05,0.424,0,0
2.898000e-05,0.432,0,0
2.899000e-05,0.432,0,0.08
2.900000e-05,0.424,0,0
2.901000e-05,0.432,0,0
2.902000e-05,0.432,-0.0008,0
2.903000e-05,0.424,0,0.08
2.904000e-05,0.424,0,0
2.905000e-05,0.432,0,0
2.906000e-05,0.432,0,0
2.907000e-05,0.432,0,0
2.908000e-05,0.432,0,0
2.909000e-05,0.432,0,0
2.910000e-05,0.424,0,0
2.911000e-05,0.432,0.0008,0
2.912000e-05,0.424,0,0.08
2.913000e-05,0.432,0,0
2.914000e-05,0.424,0,0
2.915000e-05,0.432,0,0
2.916000e-05,0.432,0,0
2.917000e-05,0.432,0,0
2.918000e-05,0.424,0,0.08
2.919000e-05,0.432,0,0
2.920000e-05,0.432,0,0
2.921000e-05,0.432,-0.0008,0
2.922000e-05,0.424,0,0
2.923000e-05,0.44,0,0
2.924000e-05,0.432,0,0
2.925000e-05,0.432,0,0
2.926000e-05,0.432,0,0.08
2.927000e-05,0.432,0,0
2.928000e-05,0.432,0,0
2.929000e-05,0.424,0,0
2.930000e-05,0.424,0,0
2.931000e-05,0.424,-0.0008,0
2.932000e-05,0.432,0,0
2.933000e-05,0.424,0,0
2.934000e-05,0.424,0,0
2.935000e-05,0.424,0,0
2.936000e-05,0.432,0,0
2.937000e-05,0.424,0,0.08
2.938000e-05,0.424,0,0
2.939000e-05,0.424,0,0
2.940000e-05,0.44,-0.0008,0
2.941000e-05,0.424,0,0
2.942000e-05,0.424,0,0
2.943000e-05,0.424,0,0
2.944000e-05,0.424,0,0
2.945000e-05,0.432,0,0.08
2.946000e-05,0.432,0,0
2.947000e-05,0.44,0,0
2.948000e-05,0.432,0,0
2.949000e-05,0.432,0,0
2.950000e-05,0.424,0,0
2.951000e-05,0.424,0,0
2.952000e-05,0.424,0,0
2.953000e-05,0.432,0,0
2.954000e-05,0.424,0,0
2.955000e-05,0.424,0,0.08
2.956000e-05,0.432,0,0.08
2.957000e-05,0.432,0,0
2.958000e-05,0.44,0,0
2.959000e-05,0.424,-0.0008,0
2.960000e-05,0.424,0,0
2.961000e-05,0.432,0,0
2.962000e-05,0.432,-0.0008,0
2.963000e-05,0.432,0,0
2.964000e-05,0.432,0,0
2.965000e-05,0.432,0,0
2.966000e-05,0.424,-0.0008,0
2.967000e-05,0.432,-0.0008,0.08
2.968000e-05,0.424,0,0
2.969000e-05,0.424,0,0
2.970000e-05,0.424,0.0008,0
2.971000e-05,0.424,0,0.08
2.972000e-05,0.432,0,0
2.973000e-05,0.424,0,0.08
2.974000e-05,0.432,0,0
2.975000e-05,0.424,0,0
2.976000e-05,0.424,0,0
2.977000e-05,0.424,0,0
2.978000e-05,0.432,0,0
2.979000e-05,0.424,0,0
2.980000e-05,0.424,0,0
2.981000e-05,0.432,0,0
2.982000e-05,0.424,0,0
2.983000e-05,0.424,-0.0008,0
2.984000e-05,0.432,0,0
2.985000e-05,0.424,0,0
2.986000e-05,0.424,0,0
2.987000e-05,0.432,0,0.08
2.988000e-05,0.432,0,0
2.989000e-05,0.432,0,0
2.990000e-05,0.432,0,0
2.991000e-05,0.424,0,0
2.992000e-05,0.424,0,0
2.993000e-05,0.424,0,0
2.994000e-05,0.432,0,0
2.995000e-05,0.432,0,0.16
2.996000e-05,0.432,0,0
2.997000e-05,0.424,0.0008,0
2.998000e-05,0.424,0,0
2.999000e-05,0.432,0,0
3.000000e-05,0.432,-0.0008,0
3.001000e-05,0.432,0,0
3.002000e-05,0.432,0,0
3.003000e-05,0.432,0,0
3.004000e-05,0.424,0,0
3.005000e-05,0.416,0,0
3.006000e-05,0.432,0,0
3.007000e-05,0.432,0,0
3.008000e-05,0.44,0,0
3.009000e-05,0.432,0,0
3.010000e-05,0.424,0,0
3.011000e-05,0.424,0,0.08
3.012000e-05,0.424,0,0
3.013000e-05,0.424,0,0
3.014000e-05,0.432,0,0
3.015000e-05,0.424,0,0
3.016000e-05,0.432,0,0
3.017000e-05,0.424,0,0.08
3.018000e-05,0.432,0,0
3.019000e-05,0.432,0,0
3.020000e-05,0.424,0,0
3.021000e-05,0.424,0,0
3.022000e-05,0.424,0,0
3.023000e-05,0.432,0,0
3.024000e-05,0.432,0,0
3.025000e-05,0.432,0,0.08
3.026000e-05,0.424,0,0
3.027000e-05,0.432,0,0
3.028000e-05,0.424,-0.0008,0
3.029000e-05,0.424,0,0
3.030000e-05,0.424,0,0
3.031000e-05,0.432,0,0.08
3.032000e-05,0.424,0,0
3.033000e-05,0.424,0,0
3.034000e-05,0.424,0,0
3.035000e-05,0.424,0,0
3.036000e-05,0.432,0,0
3.037000e-05,0.424,0,0
3.038000e-05,0.432,0,0
3.039000e-05,0.424,0,0
3.040000e-05,0.424,0,0
3.041000e-05,0.432,0,0
3.042000e-05,0.424,0,0
3.043000e-05,0.424,0,0
3.044000e-05,0.424,0,0
3.045000e-05,0.432,0,0
3.046000e-05,0.432,0,0
3.047000e-05,0.432,0,0
3.048000e-05,0.424,0,0
3.049000e-05,0.432,0,0
3.050000e-05,0.424,0,0
3.051000e-05,0.432,0,0
3.052000e-05,0.424,0,0
3.053000e-05,0.424,0,0
3.054000e-05,0.432,0,0.08
3.055000e-05,0.432,0,0
3.056000e-05,0.424,0,0
3.057000e-05,0.424,0,0
3.058000e-05,0.424,0,0
3.059000e-05,0.424,0,0
3.060000e-05,0.432,0,0
3.061000e-05,0.424,0,0
3.062000e-05,0.432,0,0
3.063000e-05,0.424,0,0
3.064000e-05,0.424,0,0
3.065000e-05,0.432,-0.0008,0
3.066000e-05,0.424,0,0
3.067000e-05,0.424,0,0
3.068000e-05,0.424,0,0.08
3.069000e-05,0.424,0,0
3.070000e-05,0.432,0,0
3.071000e-05,0.424,0,0
3.072000e-05,0.424,0,0
3.073000e-05,0.424,0,0
3.074000e-05,0.424,0,0
3.075000e-05,0.432,0,0.08
3.076000e-05,0.424,0,0
3.077000e-05,0.424,0,0
3.078000e-05,0.424,0,0.08
3.079000e-05,0.424,0,0
3.080000e-05,0.424,0,0
3.081000e-05,0.424,0,0
3.082000e-05,0.424,0,0
3.083000e-05,0.424,0,0
3.084000e-05,0.424,0,0
3.085000e-05,0.424,0,0
3.086000e-05,0.424,0,0
3.087000e-05,0.432,0,0
3.088000e-05,0.424,0,0
3.089000e-05,0.424,0,0
3.090000e-05,0.424,0,0
3.091000e-05,0.424,0,0
3.092000e-05,0.424,0,0
3.093000e-05,0.432,0,0
3.094000e-05,0.424,0,0
3.095000e-05,0.424,0,0
3.096000e-05,0.424,0,0
3.097000e-05,0.432,0,0
3.098000e-05,0.424,0,0
3.099000e-05,0.424,0,0.08
3.100000e-05,0.424,0,0
3.101000e-05,0.432,0,0
3.102000e-05,0.424,0,0
3.103000e-05,0.424,0,0
3.104000e-05,0.424,0,0
3.105000e-05,0.424,0,0
3.106000e-05,0.424,0,0
3.107000e-05,0.432,0.0008,0
3.108000e-05,0.424,0,0
3.109000e-05,0.424,0,0
3.110000e-05,0.424,0,0
3.111000e-05,0.432,0,0
3.112000e-05,0.432,0,0
3.113000e-05,0.424,0,0
3.114000e-05,0.432,0,0
3.115000e-05,0.424,0,0
3.116000e-05,0.424,0,0
3.117000e-05,0.424,0,0
3.118000e-05,0.432,0,0.08
3.119000e-05,0.424,0,0
3.120000e-05,0.424,0,0
3.121000e-05,0.432,0,0
3.122000e-05,0.424,0,0
3.123000e-05,0.424,0,0
3.124000e-05,0.432,0,0
3.125000e-05,0.416,0,0
3.126000e-05,0.424,0,0
3.127000e-05,0.424,0,0
3.128000e-05,0.432,0,0
3.129000e-05,0.432,0,0
3.130000e-05,0.424,0,0
3.131000e-05,0.424,0,0.08
3.132000e-05,0.424,0,0
3.133000e-05,0.424,0,0.08
3.134000e-05,0.424,0,0
3.135000e-05,0.424,0,0
3.136000e-05,0.432,0,0
3.137000e-05,0.432,0,0
3.138000e-05,0.432,0,0
3.139000e-05,0.424,0,0
3.140000e-05,0.44,0,0
3.141000e-05,0.424,0,0.08
3.142000e-05,0.424,0,0
3.143000e-05,0.424,0,0
3.144000e-05,0.432,0,0.08
3.145000e-05,0.424,0,0
3.146000e-05,0.424,0,0
3.147000e-05,0.432,-0.0008,0
3.148000e-05,0.424,0,0
3.149000e-05,0.424,0,0
3.150000e-05,0.424,0,0
3.151000e-05,0.424,0.0008,0
3.152000e-05,0.424,0,0
3.153000e-05,0.424,0,0
3.154000e-05,0.424,0,0
3.155000e-05,0.424,0,0
3.156000e-05,0.424,0,0
3.157000e-05,0.424,0,0
3.158000e-05,0.416,0.0008,0
3.159000e-05,0.424,0,0
3.160000e-05,0.424,0,0
3.161000e-05,0.416,0,0
3.162000e-05,0.424,0,0
3.163000e-05,0.424,0,0
3.164000e-05,0.424,0,0
3.165000e-05,0.424,0,0
3.166000e-05,0.424,0,0
3.167000e-05,0.424,0,0
3.168000e-05,0.424,0,0
3.169000e-05,0.424,0,0.08
3.170000e-05,0.424,0.0008,0
3.171000e-05,0.424,0,0
3.172000e-05,0.424,0,0
3.173000e-05,0.424,0,0
3.174000e-05,0.424,-0.0008,0
3.175000e-05,0.424,0,0
3.176000e-05,0.424,0,0
3.177000e-05,0.416,0.0008,0
3.178000e-05,0.424,0,0
3.179000e-05,0.424,0,0
3.180000e-05,0.424,0,0
3.181000e-05,0.424,0,0
3.182000e-05,0.424,0,0
3.183000e-05,0.424,0,0
3.184000e-05,0.424,0,0
3.185000e-05,0.424,0.0016,0
3.186000e-05,0.424,0,0
3.187000e-05,0.424,0,0
3.188000e-05,0.424,0,0
3.189000e-05,0.424,0,0
3.190000e-05,0.432,0,0
3.191000e-05,0.424,0,0
3.192000e-05,0.424,0,0
3.193000e-05,0.424,0,0
3.194000e-05,0.424,0,0
3.195000e-05,0.424,0,0
3.196000e-05,0.432,0,0
3.197000e-05,0.416,0,0.08
3.198000e-05,0.424,0,0
3.199000e-05,0.424,0,0
3.200000e-05,0.424,0,0
3.201000e-05,0.416,0.0008,0
3.202000e-05,0.424,-0.0008,0
3.203000e-05,0.424,0,0
3.204000e-05,0.424,0,0
3.205000e-05,0.432,0,0
3.206000e-05,0.424,0,0
3.207000e-05,0.424,0,0
3.208000e-05,0.424,0,0.08
3.209000e-05,0.416,0,0
3.210000e-05,0.424,0.0008,0
3.211000e-05,0.416,0,0
3.212000e-05,0.424,0,0
3.213000e-05,0.424,0,0
3.214000e-05,0.432,0,0
3.215000e-05,0.432,0,0
3.216000e-05,0.424,0.0008,0
3.217000e-05,0.432,0,0
3.218000e-05,0.416,0,0
3.219000e-05,0.424,0,0
3.220000e-05,0.424,0,0
3.221000e-05,0.424,0,0
3.222000e-05,0.416,0.0008,0
3.223000e-05,0.424,0,0
3.224000e-05,0.424,0.0008,0
3.225000e-05,0.424,0,0
3.226000e-05,0.424,0,0
3.227000e-05,0.416,0,0
3.228000e-05,0.424,0,0
3.229000e-05,0.424,0,0
3.230000e-05,0.424,0,0
3.231000e-05,0.424,0.0008,0
3.232000e-05,0.416,0,0
3.233000e-05,0.424,0,0
3.234000e-05,0.424,0,0
3.235000e-05,0.424,0,0
3.236000e-05,0.416,0,0
3.237000e-05,0.416,0,0
3.238000e-05,0.416,0,0.08
3.239000e-05,0.424,0,0
3.240000e-05,0.432,0,0.16
3.241000e-05,0.416,0,0
3.242000e-05,0.432,0,0
3.243000e-05,0.416,0,0
3.244000e-05,0.424,-0.0008,0
3.245000e-05,0.416,0,0
3.246000e-05,0.424,0,0
3.247000e-05,0.424,0,0
3.248000e-05,0.424,0,0
3.249000e-05,0.416,0.0008,0
3.250000e-05,0.424,0,0
3.251000e-05,0.424,0,0
3.252000e-05,0.424,0,0
3.253000e-05,0.416,0,0
3.254000e-05,0.424,0,0.08
3.255000e-05,0.424,0,0
3.256000e-05,0.424,0,0.08
3.257000e-05,0.424,0,0
3.258000e-05,0.416,0,0
3.259000e-05,0.424,0.0008,0
3.260000e-05,0.424,0,0.08
3.261000e-05,0.416,0,0
3.262000e-05,0.416,0,0
3.263000e-05,0.416,0,0
3.264000e-05,0.424,0.0008,0
3.265000e-05,0.424,0,0
3.266000e-05,0.424,0,0
3.267000e-05,0.424,0,-0.08
3.268000e-05,0.432,0,0.08
3.269000e-05,0.424,0,0
3.270000e-05,0.416,0,0
3.271000e-05,0.416,0,0
3.272000e-05,0.416,0,0
3.273000e-05,0.416,0,0
3.274000e-05,0.424,0.0008,0
3.275000e-05,0.416,0,0
3.276000e-05,0.424,0,0
3.277000e-05,0.424,0,0
3.278000e-05,0.424,0,0
3.279000e-05,0.424,0,0
3.280000e-05,0.416,0,0
3.281000e-05,0.432,-0.0008,0
3.282000e-05,0.424,0,0
3.283000e-05,0.424,0,0
3.284000e-05,0.424,0,0.08
3.285000e-05,0.416,0,0
3.286000e-05,0.416,0,0.08
3.287000e-05,0.424,0,0
3.288000e-05,0.416,0,0
3.289000e-05,0.416,0,0
3.290000e-05,0.424,0,0
3.291000e-05,0.416,0.0008,0
3.292000e-05,0.416,0,0
3.293000e-05,0.424,0,0
3.294000e-05,0.424,0,0
3.295000e-05,0.424,0,0
3.296000e-05,0.424,0,0
3.297000e-05,0.424,0,0
3.298000e-05,0.424,0,0
3.299000e-05,0.424,0,0.08
3.300000e-05,0.424,0,0
3.301000e-05,0.416,0,0
3.302000e-05,0.424,0,0
3.303000e-05,0.416,0,0.08
3.304000e-05,0.416,0,0
3.305000e-05,0.416,0,0
3.306000e-05,0.424,0,0
3.307000e-05,0.416,0,0
3.308000e-05,0.424,0,0.08
3.309000e-05,0.424,0,0
3.310000e-05,0.424,0,0.08
3.311000e-05,0.424,0,0
3.312000e-05,0.424,0,0
3.313000e-05,0.424,0,0
3.314000e-05,0.424,0,0.08
3.315000e-05,0.424,0,0.08
3.316000e-05,0.416,0,0
3.317000e-05,0.416,-0.0008,0
3.318000e-05,0.424,-0.0008,0
3.319000e-05,0.416,0,0
